"COUB","Country of birth","FBORN","Place of birth","EDU","Education level","SECT","Sector","SEX","Sex","COU","Country of residence","Value","Flag Codes","Flags"
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","P","Private households with employed persons","ALL_SEX","Men and women","IRL","Ireland",259,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","I","Transport, storage and communications","2","Women","IRL","Ireland",7806,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","I","Transport, storage and communications","1","Men","IRL","Ireland",10906,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","I","Transport, storage and communications","ALL_SEX","Men and women","IRL","Ireland",18712,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","A_B","Agriculture and fishing","2","Women","IRL","Ireland",1322,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","A_B","Agriculture and fishing","1","Men","IRL","Ireland",8686,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","A_B","Agriculture and fishing","ALL_SEX","Men and women","IRL","Ireland",10008,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","K","Real estate, renting and business activities","2","Women","IRL","Ireland",28110,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","K","Real estate, renting and business activities","1","Men","IRL","Ireland",41624,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","K","Real estate, renting and business activities","ALL_SEX","Men and women","IRL","Ireland",69734,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","N","Health and social work","2","Women","IRL","Ireland",45286,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","N","Health and social work","1","Men","IRL","Ireland",11336,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","N","Health and social work","ALL_SEX","Men and women","IRL","Ireland",56622,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","999","Unknown","2","Women","IRL","Ireland",5999,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","999","Unknown","1","Men","IRL","Ireland",6130,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","999","Unknown","ALL_SEX","Men and women","IRL","Ireland",12129,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","ALL_SECT","All sectors","2","Women","IRL","Ireland",226103,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","ALL_SECT","All sectors","1","Men","IRL","Ireland",220359,,
"ALL_COUB","All countries of birth","0","Native-born","3_4","ISCED 5/6","ALL_SECT","All sectors","ALL_SEX","Men and women","IRL","Ireland",446462,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","E","Electricity, gas and water supply","2","Women","IRL","Ireland",855,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","E","Electricity, gas and water supply","1","Men","IRL","Ireland",2454,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","E","Electricity, gas and water supply","ALL_SEX","Men and women","IRL","Ireland",3309,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","2","Women","IRL","Ireland",21003,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","1","Men","IRL","Ireland",23671,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","ALL_SEX","Men and women","IRL","Ireland",44674,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","H","Hotels and restaurants","2","Women","IRL","Ireland",11309,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","H","Hotels and restaurants","1","Men","IRL","Ireland",9359,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","H","Hotels and restaurants","ALL_SEX","Men and women","IRL","Ireland",20668,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","L","Public administration and defence; compulsory social security","2","Women","IRL","Ireland",16673,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","L","Public administration and defence; compulsory social security","1","Men","IRL","Ireland",19100,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","L","Public administration and defence; compulsory social security","ALL_SEX","Men and women","IRL","Ireland",35773,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","Q","Extra-territorial organizations and bodies","2","Women","IRL","Ireland",184,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","Q","Extra-territorial organizations and bodies","1","Men","IRL","Ireland",196,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","Q","Extra-territorial organizations and bodies","ALL_SEX","Men and women","IRL","Ireland",380,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","F","Construction","2","Women","IRL","Ireland",2374,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","F","Construction","1","Men","IRL","Ireland",16044,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","F","Construction","ALL_SEX","Men and women","IRL","Ireland",18418,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","J","Financial intermediation","2","Women","IRL","Ireland",20007,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","J","Financial intermediation","1","Men","IRL","Ireland",17128,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","J","Financial intermediation","ALL_SEX","Men and women","IRL","Ireland",37135,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","C","Mining and quarrying","2","Women","IRL","Ireland",186,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","C","Mining and quarrying","1","Men","IRL","Ireland",807,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","C","Mining and quarrying","ALL_SEX","Men and women","IRL","Ireland",993,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","M","Education","2","Women","IRL","Ireland",53872,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","M","Education","1","Men","IRL","Ireland",25928,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","M","Education","ALL_SEX","Men and women","IRL","Ireland",79800,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","D","Manufacturing","2","Women","IRL","Ireland",23948,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","D","Manufacturing","1","Men","IRL","Ireland",45510,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","D","Manufacturing","ALL_SEX","Men and women","IRL","Ireland",69458,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","O","Other community, social and personal service activities","2","Women","IRL","Ireland",10146,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","O","Other community, social and personal service activities","1","Men","IRL","Ireland",9945,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","O","Other community, social and personal service activities","ALL_SEX","Men and women","IRL","Ireland",20091,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","P","Private households with employed persons","2","Women","IRL","Ireland",365,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","P","Private households with employed persons","1","Men","IRL","Ireland",43,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","P","Private households with employed persons","ALL_SEX","Men and women","IRL","Ireland",408,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","I","Transport, storage and communications","2","Women","IRL","Ireland",9445,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","I","Transport, storage and communications","1","Men","IRL","Ireland",13218,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","I","Transport, storage and communications","ALL_SEX","Men and women","IRL","Ireland",22663,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","A_B","Agriculture and fishing","2","Women","IRL","Ireland",1711,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","A_B","Agriculture and fishing","1","Men","IRL","Ireland",9592,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","A_B","Agriculture and fishing","ALL_SEX","Men and women","IRL","Ireland",11303,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","K","Real estate, renting and business activities","2","Women","IRL","Ireland",34493,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","K","Real estate, renting and business activities","1","Men","IRL","Ireland",52307,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","K","Real estate, renting and business activities","ALL_SEX","Men and women","IRL","Ireland",86800,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","N","Health and social work","2","Women","IRL","Ireland",54746,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","N","Health and social work","1","Men","IRL","Ireland",15932,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","N","Health and social work","ALL_SEX","Men and women","IRL","Ireland",70678,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","999","Unknown","2","Women","IRL","Ireland",7500,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","999","Unknown","1","Men","IRL","Ireland",7960,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","999","Unknown","ALL_SEX","Men and women","IRL","Ireland",15460,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","ALL_SECT","All sectors","2","Women","IRL","Ireland",268817,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","ALL_SECT","All sectors","1","Men","IRL","Ireland",269194,,
"ALL_COUB","All countries of birth","ALL_FBORN","All places of birth","3_4","ISCED 5/6","ALL_SECT","All sectors","ALL_SEX","Men and women","IRL","Ireland",538011,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","E","Electricity, gas and water supply","2","Women","IRL","Ireland",161,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","E","Electricity, gas and water supply","1","Men","IRL","Ireland",614,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","E","Electricity, gas and water supply","ALL_SEX","Men and women","IRL","Ireland",775,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","2","Women","IRL","Ireland",10344,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","1","Men","IRL","Ireland",12170,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","G","Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","ALL_SEX","Men and women","IRL","Ireland",22514,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","H","Hotels and restaurants","2","Women","IRL","Ireland",7728,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","H","Hotels and restaurants","1","Men","IRL","Ireland",9218,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","H","Hotels and restaurants","ALL_SEX","Men and women","IRL","Ireland",16946,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","L","Public administration and defence; compulsory social security","2","Women","IRL","Ireland",3200,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","L","Public administration and defence; compulsory social security","1","Men","IRL","Ireland",3448,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","L","Public administration and defence; compulsory social security","ALL_SEX","Men and women","IRL","Ireland",6648,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","Q","Extra-territorial organizations and bodies","2","Women","IRL","Ireland",167,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","Q","Extra-territorial organizations and bodies","1","Men","IRL","Ireland",194,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","Q","Extra-territorial organizations and bodies","ALL_SEX","Men and women","IRL","Ireland",361,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","F","Construction","2","Women","IRL","Ireland",882,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","F","Construction","1","Men","IRL","Ireland",14348,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","F","Construction","ALL_SEX","Men and women","IRL","Ireland",15230,,
"ALL_COUB","All countries of birth","1","Foreign-born","ALL_EDU","All levels of education","J","Financial intermediation","2","Women","IRL","Ireland",4268,,
